"new_key","survey_number","nhdid","gear2","effort_new","fish_count_new","year","day_of_year","secchi_m","lake_area_m2","maxdepth_m","ws_forest_prop","ws_wetland_prop","surface_temp_c","FMU_Code","LONG_DD","LAT_DD"
"18-66",8394,150436656,"SEINE",4,1,2010,152,3.35365853658537,1683068.50147708,7.62,0.43108,0.10889,25.761,"MI-MSH",-85.07343,43.83999
"18-66",8394,150436656,"SHOCK",28.8,63,2010,154,3.35365853658537,1683068.50147708,7.62,0.43108,0.10889,25.761,"MI-MSH",-85.07343,43.83999
"18-69",7334,150436650,"FT_NET",15,76,2008,133,4.8780487804878,1162251.30104002,22.26,0.4096,0.10013,22.967,"MI-MSH",-85.01482,43.84749
"18-69",7334,150436650,"GILL",4,0,2008,133,4.8780487804878,1162251.30104002,22.26,0.4096,0.10013,22.967,"MI-MSH",-85.01482,43.84749
"18-69",7334,150436650,"SEINE",4,0,2008,134,4.8780487804878,1162251.30104002,22.26,0.4096,0.10013,22.967,"MI-MSH",-85.01482,43.84749
"18-69",7334,150436650,"SHOCK",30.6,15,2008,148,4.8780487804878,1162251.30104002,22.26,0.4096,0.10013,22.967,"MI-MSH",-85.01482,43.84749
"18-71",7335,150436649,"FT_NET",9,110,2008,133,4.26829268292683,192634.278539922,4.88,0.40396,0.15396,22.967,"MI-MSH",-85.00176,43.84916
"18-71",7335,150436649,"GILL",4,1,2008,133,4.26829268292683,192634.278539922,4.88,0.40396,0.15396,22.967,"MI-MSH",-85.00176,43.84916
"18-71",7335,150436649,"SEINE",2,0,2008,134,4.26829268292683,192634.278539922,4.88,0.40396,0.15396,22.967,"MI-MSH",-85.00176,43.84916
"18-71",7335,150436649,"SHOCK",30.6,108,2008,154,4.26829268292683,192634.278539922,4.88,0.40396,0.15396,22.967,"MI-MSH",-85.00176,43.84916
"19-201",4771,151870743,"FT_NET",12,22,2004,145,NA,1493808.05552183,3.66,0.47529,0.07812,22.2,"MI-MSM",-84.41459,42.94335
"19-201",4771,151870743,"GILL",9,11,2004,145,NA,1493808.05552183,3.66,0.47529,0.07812,22.2,"MI-MSM",-84.41459,42.94335
"19-201",4771,151870743,"SEINE",3,0,2004,147,NA,1493808.05552183,3.66,0.47529,0.07812,22.2,"MI-MSM",-84.41459,42.94335
"19-201",4771,151870743,"SHOCK",30.6,55,2004,148,NA,1493808.05552183,3.66,0.47529,0.07812,22.2,"MI-MSM",-84.41459,42.94335
"19-21",5234,152094467,"FT_NET",6,31,2004,132,NA,736183.933875602,7.62,0.17632,0.18249,21.989,"MI-MSM",-84.43982,42.78971
"19-21",5234,152094467,"GILL",4,24,2004,132,NA,736183.933875602,7.62,0.17632,0.18249,21.989,"MI-MSM",-84.43982,42.78971
"19-21",5234,152094467,"SHOCK",30.6,14,2004,162,NA,736183.933875602,7.62,0.17632,0.18249,21.989,"MI-MSM",-84.43982,42.78971
"2-104",4581,92131020,"FT_NET",4,0,2003,168,0.76219512195122,243625.264254785,3.05,0.5745,0.19517,NA,"MI-MNM",-86.85877,46.23418
"2-104",4581,92131020,"GILL",4,0,2003,168,0.76219512195122,243625.264254785,3.05,0.5745,0.19517,NA,"MI-MNM",-86.85877,46.23418
"2-104",4581,92131020,"SEINE",2,0,2003,170,0.76219512195122,243625.264254785,3.05,0.5745,0.19517,NA,"MI-MNM",-86.85877,46.23418
"2-212",10201,NA,"FT_NET",9,12,2014,167,NA,NA,NA,NA,NA,21.428,"MI-MNM",-86.71121,46.26276
"2-212",10201,NA,"GILL",4,7,2014,167,NA,NA,NA,NA,NA,21.428,"MI-MNM",-86.71121,46.26276
"2-212",10201,NA,"SEINE",3,0,2014,168,NA,NA,NA,NA,NA,21.428,"MI-MNM",-86.71121,46.26276
"2-234",12051,113235787,"FT_NET",14,0,2019,168,NA,1820103.14394399,3.66,0.83481,0.07592,21.722,"MI-MNM",-86.76149,46.30388
"2-234",12051,113235787,"SEINE",4,0,2019,171,NA,1820103.14394399,3.66,0.83481,0.07592,21.722,"MI-MNM",-86.76149,46.30388
"2-32",7203,44364890,"FT_NET",5,0,2007,177,2.28658536585366,39740.9369147343,NA,0.87167,0.10495,NA,"MI-MNM",-86.62621,46.21971
"2-32",7203,44364890,"GILL",2,0,2007,177,2.28658536585366,39740.9369147343,NA,0.87167,0.10495,NA,"MI-MNM",-86.62621,46.21971
"2-361",11332,109946172,"FT_NET",19,1,2017,150,NA,3412897.20448383,8.84,0.73355,0.16806,NA,"MI-MES",-86.83899,46.40388
"2-361",11332,109946172,"GILL",6,0,2017,150,NA,3412897.20448383,8.84,0.73355,0.16806,NA,"MI-MES",-86.83899,46.40388
"2-361",11332,109946172,"SEINE",5,0,2017,150,NA,3412897.20448383,8.84,0.73355,0.16806,NA,"MI-MES",-86.83899,46.40388
"2-361",11332,109946172,"SHOCK",30.25,2,2017,155,NA,3412897.20448383,8.84,0.73355,0.16806,NA,"MI-MES",-86.83899,46.40388
"2-461",4667,109945686,"FT_NET",42,0,2004,153,NA,1072607.15875521,24.7,0.86909,0.02987,23.861,"MI-MES",-86.96732,46.47749
"2-461",4667,109945686,"GILL",19,0,2004,153,NA,1072607.15875521,24.7,0.86909,0.02987,23.861,"MI-MES",-86.96732,46.47749
"2-461",4667,109945686,"SEINE",4,0,2004,153,NA,1072607.15875521,24.7,0.86909,0.02987,23.861,"MI-MES",-86.96732,46.47749
"2-461",4667,109945686,"SHOCK",30.6,0,2004,228,NA,1072607.15875521,24.7,0.86909,0.02987,23.861,"MI-MES",-86.96732,46.47749
"2-566",10541,109944788,"FT_NET",9,0,2015,159,1.21951219512195,61031.3694306179,7.62,0.72713,0.25767,NA,"MI-MES",-86.04177,46.59249
"2-566",10541,109944788,"SEINE",1,0,2015,160,1.21951219512195,61031.3694306179,7.62,0.72713,0.25767,NA,"MI-MES",-86.04177,46.59249
"2-567",11601,109944790,"FT_NET",9,0,2018,155,0.76219512195122,43511.4507709117,9.15,0.79641,0.17089,24.222,"MI-MES",-86.03454,46.59193
"2-567",11601,109944790,"SEINE",2,0,2018,157,0.76219512195122,43511.4507709117,9.15,0.79641,0.17089,24.222,"MI-MES",-86.03454,46.59193
"2-627",11599,109944938,"FT_NET",18,53,2018,162,NA,511429.381651896,NA,0.70848,0.05866,23.667,"MI-MES",-86.2201,46.58221
"2-627",11599,109944938,"GILL",4,0,2018,162,NA,511429.381651896,NA,0.70848,0.05866,23.667,"MI-MES",-86.2201,46.58221
"2-627",11599,109944938,"SEINE",4,0,2018,162,NA,511429.381651896,NA,0.70848,0.05866,23.667,"MI-MES",-86.2201,46.58221
"2-627",11599,109944938,"SHOCK",30,47,2018,175,NA,511429.381651896,NA,0.70848,0.05866,23.667,"MI-MES",-86.2201,46.58221
"2-720",11611,109945392,"FT_NET",18,0,2018,169,NA,3166890.22419166,11.89,0.79441,0.17023,23.722,"MI-MES",-86.33871,46.56832
"2-720",11611,109945392,"GILL",6,0,2018,169,NA,3166890.22419166,11.89,0.79441,0.17023,23.722,"MI-MES",-86.33871,46.56832
"2-720",11611,109945392,"SEINE",5,0,2018,169,NA,3166890.22419166,11.89,0.79441,0.17023,23.722,"MI-MES",-86.33871,46.56832
"2-720",11611,109945392,"SHOCK",30.26666667,0,2018,176,NA,3166890.22419166,11.89,0.79441,0.17023,23.722,"MI-MES",-86.33871,46.56832
"2-775",4669,109944440,"FT_NET",36,0,2004,166,NA,2653540.57261948,26.22,0.84168,0.02229,21.8,"MI-MES",-86.03871,46.63832
"2-775",4669,109944440,"GILL",15,0,2004,166,NA,2653540.57261948,26.22,0.84168,0.02229,21.8,"MI-MES",-86.03871,46.63832
"2-775",4669,109944440,"SEINE",5,0,2004,168,NA,2653540.57261948,26.22,0.84168,0.02229,21.8,"MI-MES",-86.03871,46.63832
"2-775",4669,109944440,"SHOCK",28.8,0,2004,229,NA,2653540.57261948,26.22,0.84168,0.02229,21.8,"MI-MES",-86.03871,46.63832
"2-95",8549,113235893,"FT_NET",15,2,2010,144,1.82926829268293,530386.283436526,4.88,0.51338,0.40544,27,"MI-MNM",-86.78232,46.24721
"2-95",8549,113235893,"GILL",4,0,2010,144,1.82926829268293,530386.283436526,4.88,0.51338,0.40544,27,"MI-MNM",-86.78232,46.24721
"2-95",8549,113235893,"SEINE",4,0,2010,145,1.82926829268293,530386.283436526,4.88,0.51338,0.40544,27,"MI-MNM",-86.78232,46.24721
"2-95",8549,113235893,"SHOCK",30,2,2010,154,1.82926829268293,530386.283436526,4.88,0.51338,0.40544,27,"MI-MNM",-86.78232,46.24721
"20-109",6945,83976007,"FT_NET",19,25,2007,134,NA,1034988.28578366,31.1,0.7165,0.02894,NA,"MI-MNH",-84.71193,44.85702
"20-109",6945,83976007,"GILL",4,0,2007,134,NA,1034988.28578366,31.1,0.7165,0.02894,NA,"MI-MNH",-84.71193,44.85702
"20-28",11377,83976921,"FT_NET",13,35,2017,142,1.21951219512195,439447.117073368,NA,0.75111,0.0286,23.667,"MI-MNH",-84.51371,44.63388
"20-28",11377,83976921,"GILL",2,4,2017,142,1.21951219512195,439447.117073368,NA,0.75111,0.0286,23.667,"MI-MNH",-84.51371,44.63388
"20-28",11377,83976921,"SEINE",3,0,2017,144,1.21951219512195,439447.117073368,NA,0.75111,0.0286,23.667,"MI-MNH",-84.51371,44.63388
"20-28",11377,83976921,"SHOCK",30,60,2017,151,1.21951219512195,439447.117073368,NA,0.75111,0.0286,23.667,"MI-MNH",-84.51371,44.63388
"20-76",11745,83976061,"FT_NET",14,204,2018,155,6.15853658536585,425625.447776294,29.57,0.70701,0.02799,22.5,"MI-MNH",-84.47621,44.82166
"20-76",11745,83976061,"GILL",2,1,2018,155,6.15853658536585,425625.447776294,29.57,0.70701,0.02799,22.5,"MI-MNH",-84.47621,44.82166
"20-76",11745,83976061,"SEINE",4,6,2018,157,6.15853658536585,425625.447776294,29.57,0.70701,0.02799,22.5,"MI-MNH",-84.47621,44.82166
"20-76",11745,83976061,"SHOCK",30,72,2018,169,6.15853658536585,425625.447776294,29.57,0.70701,0.02799,22.5,"MI-MNH",-84.47621,44.82166
"20-96",9282,83976219,"FT_NET",16,40,2012,135,5.79268292682927,162860.759580754,11.89,0.51717,0.2423,23,"MI-MNH",-84.5926,44.78416
"20-96",9282,83976219,"GILL",4,0,2012,135,5.79268292682927,162860.759580754,11.89,0.51717,0.2423,23,"MI-MNH",-84.5926,44.78416
"20-96",9282,83976219,"SEINE",2,0,2012,136,5.79268292682927,162860.759580754,11.89,0.51717,0.2423,23,"MI-MNH",-84.5926,44.78416
"21-257",11784,152512637,"FT_NET",12,0,2018,162,1.21951219512195,2806053.36813565,NA,0.34554,0.57201,22.456,"MI-MNM",-87.26948,45.98156
"21-257",11784,152512637,"GILL",4,0,2018,162,1.21951219512195,2806053.36813565,NA,0.34554,0.57201,22.456,"MI-MNM",-87.26948,45.98156
"21-257",11784,152512637,"SEINE",3,0,2018,163,1.21951219512195,2806053.36813565,NA,0.34554,0.57201,22.456,"MI-MNM",-87.26948,45.98156
"21-257",11784,152512637,"SHOCK",30,0,2018,165,1.21951219512195,2806053.36813565,NA,0.34554,0.57201,22.456,"MI-MNM",-87.26948,45.98156
"21-266",10376,113236075,"FT_NET",12,4,2014,160,3.96341463414634,515719.805349844,10.98,0.58824,0.118,22.239,"MI-MNM",-86.54843,46.06832
"21-266",10376,113236075,"GILL",6,1,2014,160,3.96341463414634,515719.805349844,10.98,0.58824,0.118,22.239,"MI-MNM",-86.54843,46.06832
"21-266",10376,113236075,"SEINE",4,0,2014,160,3.96341463414634,515719.805349844,10.98,0.58824,0.118,22.239,"MI-MNM",-86.54843,46.06832
"21-266",10376,113236075,"SHOCK",30,9,2014,163,3.96341463414634,515719.805349844,10.98,0.58824,0.118,22.239,"MI-MNM",-86.54843,46.06832
"21-276",10195,113236151,"FT_NET",9,0,2014,153,NA,142232.363441382,NA,0.6628,0.18815,23.378,"MI-MNM",-86.59232,46.04249
"21-276",10195,113236151,"GILL",2,0,2014,154,NA,142232.363441382,NA,0.6628,0.18815,23.378,"MI-MNM",-86.59232,46.04249
"21-276",10195,113236151,"SEINE",2,0,2014,153,NA,142232.363441382,NA,0.6628,0.18815,23.378,"MI-MNM",-86.59232,46.04249
"22-123",12071,70677,"FT_NET",12,3,2019,161,2.4390243902439,1636132.01853426,NA,0.55673,0.1215,20.167,"MI-MNM",-88.12634,45.80755
"22-123",12071,70677,"GILL",4,0,2019,161,2.4390243902439,1636132.01853426,NA,0.55673,0.1215,20.167,"MI-MNM",-88.12634,45.80755
"22-123",12071,70677,"SEINE",4,0,2019,161,2.4390243902439,1636132.01853426,NA,0.55673,0.1215,20.167,"MI-MNM",-88.12634,45.80755
"22-123",12071,70677,"SHOCK",30,0,2019,172,2.4390243902439,1636132.01853426,NA,0.55673,0.1215,20.167,"MI-MNM",-88.12634,45.80755
"22-14",7523,75474195,"FT_NET",11,18,2008,161,NA,353318.486099308,25,0.42257,0.09629,23.917,"MI-MNM",-87.81926,45.7511
"22-14",7523,75474195,"GILL",1,0,2008,162,NA,353318.486099308,25,0.42257,0.09629,23.917,"MI-MNM",-87.81926,45.7511
"22-14",7523,75474195,"SHOCK",30,1,2008,192,NA,353318.486099308,25,0.42257,0.09629,23.917,"MI-MNM",-87.81926,45.7511
"22-182",10375,75472507,"FT_NET",17,49,2014,153,2.74390243902439,2671877.60592449,NA,0.66243,0.25944,21.778,"MI-MNM",-87.86676,46.06887
"22-182",10375,75472507,"SEINE",5,0,2014,156,2.74390243902439,2671877.60592449,NA,0.66243,0.25944,21.778,"MI-MNM",-87.86676,46.06887
"22-182",10375,75472507,"SHOCK",30,47,2014,156,2.74390243902439,2671877.60592449,NA,0.66243,0.25944,21.778,"MI-MNM",-87.86676,46.06887
"22-236",11779,155413318,"FT_NET",12,4,2018,155,3.50609756097561,276283.786936992,19.82,0.65515,0.25362,21.556,"MI-MNM",-87.80982,46.08026
"22-236",11779,155413318,"GILL",6,0,2018,155,3.50609756097561,276283.786936992,19.82,0.65515,0.25362,21.556,"MI-MNM",-87.80982,46.08026
"22-236",11779,155413318,"SEINE",3,1,2018,157,3.50609756097561,276283.786936992,19.82,0.65515,0.25362,21.556,"MI-MNM",-87.80982,46.08026
"22-236",11779,155413318,"SHOCK",30,39,2018,172,3.50609756097561,276283.786936992,19.82,0.65515,0.25362,21.556,"MI-MNM",-87.80982,46.08026
"22-375",6334,110736373,"FT_NET",18,1,2006,177,NA,965109.366274129,6.1,0.48346,0.37426,NA,"MI-MNM",-88.05982,46.18249
"22-375",6334,110736373,"SHOCK",30,17,2006,172,NA,965109.366274129,6.1,0.48346,0.37426,NA,"MI-MNM",-88.05982,46.18249
"22-383",4135,75472817,"FT_NET",24,56,2003,153,6.09756097560976,1387688.96888026,NA,0.74676,0.09299,20.894,"MI-MNM",-87.98019,45.95526
"22-383",4135,75472817,"GILL",7,11,2003,153,6.09756097560976,1387688.96888026,NA,0.74676,0.09299,20.894,"MI-MNM",-87.98019,45.95526
"22-383",4135,75472817,"SHOCK",30,50,2003,190,6.09756097560976,1387688.96888026,NA,0.74676,0.09299,20.894,"MI-MNM",-87.98019,45.95526
"22-65",8114,75472993,"FT_NET",10,0,2009,152,4.57317073170732,459908.275666707,10.67,0.77257,0.15461,20.5,"MI-MNM",-87.93371,45.89665
"22-65",8114,75472993,"GILL",2,0,2009,152,4.57317073170732,459908.275666707,10.67,0.77257,0.15461,20.5,"MI-MNM",-87.93371,45.89665
"22-65",8114,75472993,"SEINE",3,0,2009,154,4.57317073170732,459908.275666707,10.67,0.77257,0.15461,20.5,"MI-MNM",-87.93371,45.89665
"24-204",12034,155417250,"FT_NET",9,8,2019,148,1.82926829268293,2465940.79802517,2.13,0.42338,0.31875,23.389,"MI-MCM",-84.96565,45.66054
"24-204",12034,155417250,"GILL",2,2,2019,148,1.82926829268293,2465940.79802517,2.13,0.42338,0.31875,23.389,"MI-MCM",-84.96565,45.66054
"24-204",12034,155417250,"SEINE",5,46,2019,140,1.82926829268293,2465940.79802517,2.13,0.42338,0.31875,23.389,"MI-MCM",-84.96565,45.66054
"24-204",12034,155417250,"SHOCK",30,3,2019,140,1.82926829268293,2465940.79802517,2.13,0.42338,0.31875,23.389,"MI-MCM",-84.96565,45.66054
"24-27",12020,155411095,"FT_NET",27,71,2019,154,2.65243902439024,13908868.3137064,15.24,0.3847,0.2228,21.944,"MI-MNH",-84.82593,45.41082
"24-27",12020,155411095,"GILL",11,2,2019,154,2.65243902439024,13908868.3137064,15.24,0.3847,0.2228,21.944,"MI-MNH",-84.82593,45.41082
"24-27",12020,155411095,"SEINE",6,0,2019,154,2.65243902439024,13908868.3137064,15.24,0.3847,0.2228,21.944,"MI-MNH",-84.82593,45.41082
"24-27",12020,155411095,"SHOCK",30,3,2019,175,2.65243902439024,13908868.3137064,15.24,0.3847,0.2228,21.944,"MI-MNH",-84.82593,45.41082
"24-71",5473,155410966,"FT_NET",15,16,2005,157,3.04878048780488,2393646.8358221,2.74,0.31523,0.16211,18.85,"MI-MNH",-84.92982,45.60471
"24-71",5473,155410966,"GILL",6,6,2005,157,3.04878048780488,2393646.8358221,2.74,0.31523,0.16211,18.85,"MI-MNH",-84.92982,45.60471
"24-71",5473,155410966,"SHOCK",30,2,2005,158,3.04878048780488,2393646.8358221,2.74,0.31523,0.16211,18.85,"MI-MNH",-84.92982,45.60471
"25-11",4039,148710305,"FT_NET",18,34,2003,139,NA,3172981.7979847,21.34,0.28058,0.16905,26.667,"MI-MSH",-83.84436,42.79065
"25-11",4039,148710305,"GILL",4,0,2003,139,NA,3172981.7979847,21.34,0.28058,0.16905,26.667,"MI-MSH",-83.84436,42.79065
"25-11",4039,148710305,"SEINE",5,0,2003,139,NA,3172981.7979847,21.34,0.28058,0.16905,26.667,"MI-MSH",-83.84436,42.79065
"25-11",4039,148710305,"SHOCK",30.6,95,2003,154,NA,3172981.7979847,21.34,0.28058,0.16905,26.667,"MI-MSH",-83.84436,42.79065
"25-124",7332,147104198,"FT_NET",9,5,2008,154,0.914634146341463,741421.669297074,NA,0.11682,0.02572,22.111,"MI-MSH",-83.6559,43.05522
"25-124",7332,147104198,"SEINE",4,11,2008,154,0.914634146341463,741421.669297074,NA,0.11682,0.02572,22.111,"MI-MSH",-83.6559,43.05522
"25-124",7332,147104198,"SHOCK",30.6,47,2008,157,0.914634146341463,741421.669297074,NA,0.11682,0.02572,22.111,"MI-MSH",-83.6559,43.05522
"25-125",10942,147104082,"FT_NET",24,0,2016,144,NA,4858470.80652341,NA,0.36139,0.08829,26.178,"MI-MSH",-83.49165,43.12026
"25-125",10942,147104082,"SEINE",11,0,2016,144,NA,4858470.80652341,NA,0.36139,0.08829,26.178,"MI-MSH",-83.49165,43.12026
"25-125",10942,147104082,"SHOCK",30,0,2016,146,NA,4858470.80652341,NA,0.36139,0.08829,26.178,"MI-MSH",-83.49165,43.12026
"25-134",10480,149729985,"FT_NET",9,3,2015,131,3.29268292682927,161567.710978916,NA,0.33665,0.27738,26.733,"MI-MSH",-83.61621,43.20888
"25-134",10480,149729985,"GILL",2,0,2015,131,3.29268292682927,161567.710978916,NA,0.33665,0.27738,26.733,"MI-MSH",-83.61621,43.20888
"25-134",10480,149729985,"SEINE",2,2,2015,131,3.29268292682927,161567.710978916,NA,0.33665,0.27738,26.733,"MI-MSH",-83.61621,43.20888
"25-163",7331,147104147,"FT_NET",10,5,2008,148,0.76219512195122,2429095.86095261,NA,0.4757,0.04142,21.806,"MI-MSH",-83.65236,43.08064
"25-163",7331,147104147,"SEINE",5,0,2008,148,0.76219512195122,2429095.86095261,NA,0.4757,0.04142,21.806,"MI-MSH",-83.65236,43.08064
"25-163",7331,147104147,"SHOCK",30.6,26,2008,150,0.76219512195122,2429095.86095261,NA,0.4757,0.04142,21.806,"MI-MSH",-83.65236,43.08064
"25-35",8826,148710132,"FT_NET",20,46,2011,143,6.09756097560976,3557457.20084173,28.05,0.13077,0.15308,24.506,"MI-MSH",-83.71537,42.83471
"25-35",8826,148710132,"GILL",2,2,2011,143,6.09756097560976,3557457.20084173,28.05,0.13077,0.15308,24.506,"MI-MSH",-83.71537,42.83471
"25-35",8826,148710132,"SEINE",5,3,2011,143,6.09756097560976,3557457.20084173,28.05,0.13077,0.15308,24.506,"MI-MSH",-83.71537,42.83471
"25-35",8826,148710132,"SHOCK",30,26,2011,153,6.09756097560976,3557457.20084173,28.05,0.13077,0.15308,24.506,"MI-MSH",-83.71537,42.83471
"25-46",9069,148710177,"FT_NET",19,80,2012,142,3.65853658536585,1628821.63125733,NA,0.05763,0.21644,NA,"MI-MSH",-83.74176,42.81666
"25-46",9069,148710177,"GILL",2,0,2012,142,3.65853658536585,1628821.63125733,NA,0.05763,0.21644,NA,"MI-MSH",-83.74176,42.81666
"25-46",9069,148710177,"SEINE",4,0,2012,142,3.65853658536585,1628821.63125733,NA,0.05763,0.21644,NA,"MI-MSH",-83.74176,42.81666
"25-46",9069,148710177,"SHOCK",30,82,2012,143,3.65853658536585,1628821.63125733,NA,0.05763,0.21644,NA,"MI-MSH",-83.74176,42.81666
"26-12",9073,149759238,"FT_NET",15,12,2012,142,2.13414634146341,1025321.81740925,NA,0.36107,0.22507,21.9,"MI-MSH",-84.33593,43.96027
"26-12",9073,149759238,"GILL",4,1,2012,142,2.13414634146341,1025321.81740925,NA,0.36107,0.22507,21.9,"MI-MSH",-84.33593,43.96027
"26-12",9073,149759238,"SEINE",4,0,2012,142,2.13414634146341,1025321.81740925,NA,0.36107,0.22507,21.9,"MI-MSH",-84.33593,43.96027
"26-12",9073,149759238,"SHOCK",30,3,2012,145,2.13414634146341,1025321.81740925,NA,0.36107,0.22507,21.9,"MI-MSH",-84.33593,43.96027
"26-2",11691,149759308,"FT_NET",14,2,2018,162,0.548780487804878,1014601.43579782,NA,0.15041,0.13168,21.478,"MI-MSH",-84.48406,43.88381
"26-2",11691,149759308,"GILL",4,0,2018,162,0.548780487804878,1014601.43579782,NA,0.15041,0.13168,21.478,"MI-MSH",-84.48406,43.88381
"26-2",11691,149759308,"SEINE",2,4,2018,162,0.548780487804878,1014601.43579782,NA,0.15041,0.13168,21.478,"MI-MSH",-84.48406,43.88381
"26-2",11691,149759308,"SHOCK",30,1,2018,163,0.548780487804878,1014601.43579782,NA,0.15041,0.13168,21.478,"MI-MSH",-84.48406,43.88381
"26-20",11692,149759175,"FT_NET",15,20,2018,169,4.57317073170732,760669.865646878,8.54,0.38543,0.16775,23.75,"MI-MSH",-84.54704,44.02499
"26-20",11692,149759175,"GILL",4,7,2018,169,4.57317073170732,760669.865646878,8.54,0.38543,0.16775,23.75,"MI-MSH",-84.54704,44.02499
"26-20",11692,149759175,"SEINE",4,26,2018,169,4.57317073170732,760669.865646878,8.54,0.38543,0.16775,23.75,"MI-MSH",-84.54704,44.02499
"26-20",11692,149759175,"SHOCK",30,101,2018,171,4.57317073170732,760669.865646878,8.54,0.38543,0.16775,23.75,"MI-MSH",-84.54704,44.02499
"26-23",7646,149759163,"FT_NET",11,8,2008,154,3.20121951219512,1590298.82117276,NA,0.45898,0.31882,22.961,"MI-MSH",-84.34176,44.04166
"26-23",7646,149759163,"GILL",5,1,2008,154,3.20121951219512,1590298.82117276,NA,0.45898,0.31882,22.961,"MI-MSH",-84.34176,44.04166
"26-23",7646,149759163,"SEINE",5,0,2008,155,3.20121951219512,1590298.82117276,NA,0.45898,0.31882,22.961,"MI-MSH",-84.34176,44.04166
"26-23",7646,149759163,"SHOCK",30.6,10,2008,169,3.20121951219512,1590298.82117276,NA,0.45898,0.31882,22.961,"MI-MSH",-84.34176,44.04166
"26-3",10157,149759370,"FT_NET",30,26,2014,139,2.86585365853659,4213113.2693942,13.11,0.28496,0.16914,23.172,"MI-MSH",-84.38478,43.817
"26-3",10157,149759370,"GILL",9,7,2014,139,2.86585365853659,4213113.2693942,13.11,0.28496,0.16914,23.172,"MI-MSH",-84.38478,43.817
"26-3",10157,149759370,"SEINE",6,2,2014,139,2.86585365853659,4213113.2693942,13.11,0.28496,0.16914,23.172,"MI-MSH",-84.38478,43.817
"26-3",10157,149759370,"SHOCK",30,35,2014,140,2.86585365853659,4213113.2693942,13.11,0.28496,0.16914,23.172,"MI-MSH",-84.38478,43.817
"26-32",10530,149759089,"FT_NET",9,7,2015,146,3.96341463414634,106765.845615313,5.49,0.7619,0.02441,22.844,"MI-MSH",-84.5651,44.1361
"26-32",10530,149759089,"GILL",2,0,2015,146,3.96341463414634,106765.845615313,5.49,0.7619,0.02441,22.844,"MI-MSH",-84.5651,44.1361
"26-32",10530,149759089,"SEINE",1,0,2015,146,3.96341463414634,106765.845615313,5.49,0.7619,0.02441,22.844,"MI-MSH",-84.5651,44.1361
"26-33",5998,149759080,"FT_NET",8,93,2005,143,5.03048780487805,92615.2660353689,8.54,0.68828,0.05528,20.672,"MI-MSH",-84.56676,44.14166
"26-33",5998,149759080,"GILL",2,0,2005,143,5.03048780487805,92615.2660353689,8.54,0.68828,0.05528,20.672,"MI-MSH",-84.56676,44.14166
"26-33",5998,149759080,"SEINE",1,0,2005,143,5.03048780487805,92615.2660353689,8.54,0.68828,0.05528,20.672,"MI-MSH",-84.56676,44.14166
"26-35",9675,149759093,"FT_NET",9,1,2013,148,3.35365853658537,41887.5292379912,7.62,0.48243,0.37173,20.644,"MI-MSH",-84.55454,44.12916
"26-35",9675,149759093,"GILL",2,0,2013,149,3.35365853658537,41887.5292379912,7.62,0.48243,0.37173,20.644,"MI-MSH",-84.55454,44.12916
"26-4",8078,149759227,"FT_NET",18,18,2009,146,3.35365853658537,1197985.25838695,7.93,0.23305,0.16167,NA,"MI-MSH",-84.54371,43.9961
"26-4",8078,149759227,"GILL",4,1,2009,146,3.35365853658537,1197985.25838695,7.93,0.23305,0.16167,NA,"MI-MSH",-84.54371,43.9961
"26-4",8078,149759227,"SEINE",4,0,2009,146,3.35365853658537,1197985.25838695,7.93,0.23305,0.16167,NA,"MI-MSH",-84.54371,43.9961
"26-4",8078,149759227,"SHOCK",28.8,34,2009,183,3.35365853658537,1197985.25838695,7.93,0.23305,0.16167,NA,"MI-MSH",-84.54371,43.9961
"26-53",11385,149759072,"FT_NET",9,7,2017,156,4.51219512195122,237351.552871191,12.5,0.17365,0.2527,21.972,"MI-MSH",-84.44565,44.15499
"26-53",11385,149759072,"GILL",2,0,2017,156,4.51219512195122,237351.552871191,12.5,0.17365,0.2527,21.972,"MI-MSH",-84.44565,44.15499
"26-64",8393,149759134,"FT_NET",18,57,2010,137,4.57317073170732,2949713.94803933,NA,0.17545,0.15445,26.35,"MI-MSH",-84.45084,44.10728
