"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","EFFORT_MEASURE","EFFORT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"35-96","Iosco",-83.85399,44.41499,"Long Lake",4210,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/10/03","6/10/03"
"35-96","Iosco",-83.85399,44.41499,"Long Lake",4210,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/10/03","6/12/03"
"35-96","Iosco",-83.85399,44.41499,"Long Lake",4210,2003,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/12/03","6/12/03"
"35-96","Iosco",-83.85399,44.41499,"Long Lake",4210,2003,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",11,"6/10/03","6/12/03"
"69-66","Otsego",-84.63315,44.90221,"Big Chub Lake",4266,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",12,"5/12/03","5/13/03"
"69-66","Otsego",-84.63315,44.90221,"Big Chub Lake",4266,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/12/03","5/13/03"
"69-66","Otsego",-84.63315,44.90221,"Big Chub Lake",4266,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",1,"5/12/03","5/12/03"
"71-52","PresqueIsle",-83.99093,45.25527,"Lake Emma",4299,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/20/03","5/20/03"
"71-52","PresqueIsle",-83.99093,45.25527,"Lake Emma",4299,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/19/03","5/21/03"
"71-52","PresqueIsle",-83.99093,45.25527,"Lake Emma",4299,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/19/03","5/21/03"
"71-52","PresqueIsle",-83.99093,45.25527,"Lake Emma",4299,2003,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/19/03","5/21/03"
"71-53","PresqueIsle",-83.94871,45.25304,"Lake May",4326,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/2/03","6/3/03"
"71-53","PresqueIsle",-83.94871,45.25304,"Lake May",4326,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"6/2/03","6/3/03"
"71-53","PresqueIsle",-83.94871,45.25304,"Lake May",4326,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/2/03","6/3/03"
"71-53","PresqueIsle",-83.94871,45.25304,"Lake May",4326,2003,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/2/03","6/3/03"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/18/04","8/18/04"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",14,"5/24/04","5/27/04"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",19,"5/24/04","5/27/04"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/25/04","5/25/04"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",8,"5/24/04","5/27/04"
"17-211","Chippewa",-85.01565,46.1836,"Frenchman Lake",4509,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/24/04","5/27/04"
"66-31","Ontonagon",-89.10343,46.39443,"Bond Falls Flowage",4544,2003,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/6/03","8/6/03"
"66-31","Ontonagon",-89.10343,46.39443,"Bond Falls Flowage",4544,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"6/23/03","6/25/03"
"66-31","Ontonagon",-89.10343,46.39443,"Bond Falls Flowage",4544,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",16,"6/23/03","6/26/03"
"66-31","Ontonagon",-89.10343,46.39443,"Bond Falls Flowage",4544,2003,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"6/27/03","6/27/03"
"66-31","Ontonagon",-89.10343,46.39443,"Bond Falls Flowage",4544,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"6/25/03","6/25/03"
"63-2","Livingston",-83.67593,42.51305,"Kent Lake",4552,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/17/04","6/18/04"
"63-2","Livingston",-83.67593,42.51305,"Kent Lake",4552,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/11/04","5/12/04"
"63-2","Livingston",-83.67593,42.51305,"Kent Lake",4552,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/10/04","5/13/04"
"63-2","Livingston",-83.67593,42.51305,"Kent Lake",4552,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"5/10/04","5/14/04"
"63-2","Livingston",-83.67593,42.51305,"Kent Lake",4552,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/10/04","5/13/04"
"63-1650","Oakland",-83.15009,42.8286,"Lakeville Lake",4553,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",20,"6/22/04","6/22/04"
"63-1650","Oakland",-83.15009,42.8286,"Lakeville Lake",4553,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/18/04","5/19/04"
"63-1650","Oakland",-83.15009,42.8286,"Lakeville Lake",4553,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/17/04","5/20/04"
"63-1650","Oakland",-83.15009,42.8286,"Lakeville Lake",4553,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/17/04","5/19/04"
"63-1650","Oakland",-83.15009,42.8286,"Lakeville Lake",4553,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/17/04","5/19/04"
"47-101","Livingston",-83.84148,42.44916,"Strawberry Lake",4554,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/28/04","6/29/04"
"47-101","Livingston",-83.84148,42.44916,"Strawberry Lake",4554,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/24/04","5/25/04"
"47-101","Livingston",-83.84148,42.44916,"Strawberry Lake",4554,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/24/04","5/26/04"
"47-101","Livingston",-83.84148,42.44916,"Strawberry Lake",4554,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/14/04","6/14/04"
"47-101","Livingston",-83.84148,42.44916,"Strawberry Lake",4554,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/24/04","5/26/04"
"47-102","Livingston",-83.86231,42.44249,"Gallagher Lake",4555,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/7/04","7/7/04"
"47-102","Livingston",-83.86231,42.44249,"Gallagher Lake",4555,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",1,"5/24/04","5/24/04"
"47-102","Livingston",-83.86231,42.44249,"Gallagher Lake",4555,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",2,"5/24/04","5/25/04"
"47-102","Livingston",-83.86231,42.44249,"Gallagher Lake",4555,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/14/04","6/14/04"
"47-102","Livingston",-83.86231,42.44249,"Gallagher Lake",4555,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/24/04","5/25/04"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",4576,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/2/04","6/2/04"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",4576,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/24/04","5/25/04"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",4576,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/24/04","5/24/04"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",4576,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",8,"5/24/04","5/25/04"
"75-294","Schoolcraft",-86.29893,46.14433,"Ashford Lake",4580,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",1,"6/11/03","6/11/03"
"75-294","Schoolcraft",-86.29893,46.14433,"Ashford Lake",4580,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"6/10/03","6/10/03"
"75-294","Schoolcraft",-86.29893,46.14433,"Ashford Lake",4580,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/10/03","6/11/03"
"2-104","Alger",-86.85877,46.23418,"Trout Lake",4581,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/17/03","6/18/03"
"2-104","Alger",-86.85877,46.23418,"Trout Lake",4581,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",4,"6/17/03","6/17/03"
"2-104","Alger",-86.85877,46.23418,"Trout Lake",4581,2003,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"6/19/03","6/19/03"
"2-104","Alger",-86.85877,46.23418,"Trout Lake",4581,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/17/03","6/17/03"
"57-45","Missaukee",-85.24676,44.32221,"Lake Missaukee",4584,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"9/30/04","9/30/04"
"57-45","Missaukee",-85.24676,44.32221,"Lake Missaukee",4584,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/1/04","6/3/04"
"57-45","Missaukee",-85.24676,44.32221,"Lake Missaukee",4584,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"6/1/04","6/3/04"
"57-45","Missaukee",-85.24676,44.32221,"Lake Missaukee",4584,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"6/1/04","6/3/04"
"1-113","Alcona",-83.60803,44.60399,"Sprinkler Lake",4587,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/17/04","6/17/04"
"1-113","Alcona",-83.60803,44.60399,"Sprinkler Lake",4587,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/14/04","6/14/04"
"1-113","Alcona",-83.60803,44.60399,"Sprinkler Lake",4587,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",2,"6/14/04","6/14/04"
"1-113","Alcona",-83.60803,44.60399,"Sprinkler Lake",4587,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",1,"6/14/04","6/14/04"
"40-104","Kalkaska",-84.94399,44.72916,"Bear Lake",4594,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/16/04","8/16/04"
"40-104","Kalkaska",-84.94399,44.72916,"Bear Lake",4594,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",3,"5/24/04","5/26/04"
"40-104","Kalkaska",-84.94399,44.72916,"Bear Lake",4594,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/24/04","5/26/04"
"40-104","Kalkaska",-84.94399,44.72916,"Bear Lake",4594,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/26/04","5/26/04"
"40-104","Kalkaska",-84.94399,44.72916,"Bear Lake",4594,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/24/04","5/26/04"
"18-6","Clare",-84.80176,43.87249,"Five Lakes",4604,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/3/04","6/3/04"
"18-6","Clare",-84.80176,43.87249,"Five Lakes",4604,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/10/04","5/11/04"
"18-6","Clare",-84.80176,43.87249,"Five Lakes",4604,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/10/04","5/12/04"
"18-6","Clare",-84.80176,43.87249,"Five Lakes",4604,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/10/04","5/10/04"
"18-6","Clare",-84.80176,43.87249,"Five Lakes",4604,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/10/04","5/12/04"
"63-1047","Oakland",-83.67732,42.71666,"Tipsico Lake",4605,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/20/04","5/20/04"
"63-1047","Oakland",-83.67732,42.71666,"Tipsico Lake",4605,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/10/04","5/10/04"
"63-1047","Oakland",-83.67732,42.71666,"Tipsico Lake",4605,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/10/04","5/10/04"
"63-1047","Oakland",-83.67732,42.71666,"Tipsico Lake",4605,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",8,"5/10/04","5/11/04"
"65-79","Ogemaw",-84.17037,44.29443,"Peach Lake",4606,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/7/04","6/7/04"
"65-79","Ogemaw",-84.17037,44.29443,"Peach Lake",4606,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/17/04","5/17/04"
"65-79","Ogemaw",-84.17037,44.29443,"Peach Lake",4606,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/17/04","5/19/04"
"65-79","Ogemaw",-84.17037,44.29443,"Peach Lake",4606,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/19/04","5/19/04"
"65-79","Ogemaw",-84.17037,44.29443,"Peach Lake",4606,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/17/04","5/19/04"
"65-48","Ogemaw",-84.0351,44.1911,"Bush Lake",4608,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/24/04","6/24/04"
"65-48","Ogemaw",-84.0351,44.1911,"Bush Lake",4608,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/24/04","5/24/04"
"65-48","Ogemaw",-84.0351,44.1911,"Bush Lake",4608,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/24/04","5/25/04"
"65-48","Ogemaw",-84.0351,44.1911,"Bush Lake",4608,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/25/04","5/25/04"
"65-48","Ogemaw",-84.0351,44.1911,"Bush Lake",4608,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/24/04","5/25/04"
"63-1691","Oakland",-83.67895,42.81876,"Big Seven Lake",4609,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/19/04","5/19/04"
"63-1691","Oakland",-83.67895,42.81876,"Big Seven Lake",4609,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/17/04","5/18/04"
"63-1691","Oakland",-83.67895,42.81876,"Big Seven Lake",4609,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/17/04","5/17/04"
"63-1691","Oakland",-83.67895,42.81876,"Big Seven Lake",4609,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",8,"5/17/04","5/18/04"
"65-60","Ogemaw",-83.99426,44.24582,"Hardwood Lake",4610,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/29/04","6/29/04"
"65-60","Ogemaw",-83.99426,44.24582,"Hardwood Lake",4610,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/1/04","6/2/04"
"65-60","Ogemaw",-83.99426,44.24582,"Hardwood Lake",4610,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"6/1/04","6/2/04"
"65-60","Ogemaw",-83.99426,44.24582,"Hardwood Lake",4610,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/3/04","6/3/04"
"65-60","Ogemaw",-83.99426,44.24582,"Hardwood Lake",4610,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/1/04","6/2/04"
"48-634","Luce",-85.68066,46.59888,"Beaverhouse Lake",4663,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/21/04","6/22/04"
"48-634","Luce",-85.68066,46.59888,"Beaverhouse Lake",4663,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"6/21/04","6/23/04"
"48-634","Luce",-85.68066,46.59888,"Beaverhouse Lake",4663,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"6/21/04","6/21/04"
"48-634","Luce",-85.68066,46.59888,"Beaverhouse Lake",4663,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/21/04","6/22/04"
"2-461","Alger",-86.96732,46.47749,"Deer Lake",4667,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"8/15/04","8/15/04"
"2-461","Alger",-86.96732,46.47749,"Deer Lake",4667,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",19,"6/1/04","7/14/04"
"2-461","Alger",-86.96732,46.47749,"Deer Lake",4667,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",21,"6/1/04","7/14/04"
"2-461","Alger",-86.96732,46.47749,"Deer Lake",4667,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/1/04","6/1/04"
"2-461","Alger",-86.96732,46.47749,"Deer Lake",4667,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",21,"6/1/04","7/14/04"
"2-775","Alger",-86.03871,46.63832,"Grand Sable Lake",4669,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",28.8,"8/16/04","8/16/04"
"2-775","Alger",-86.03871,46.63832,"Grand Sable Lake",4669,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",15,"6/14/04","6/18/04"
"2-775","Alger",-86.03871,46.63832,"Grand Sable Lake",4669,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"6/14/04","6/18/04"
"2-775","Alger",-86.03871,46.63832,"Grand Sable Lake",4669,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/16/04","6/16/04"
"2-775","Alger",-86.03871,46.63832,"Grand Sable Lake",4669,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",18,"6/14/04","6/18/04"
"48-330","Luce",-85.66788,46.59499,"Long Lake",4671,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/22/04","6/22/04"
"48-330","Luce",-85.66788,46.59499,"Long Lake",4671,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"6/22/04","6/23/04"
"48-330","Luce",-85.66788,46.59499,"Long Lake",4671,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"6/22/04","6/22/04"
"48-330","Luce",-85.66788,46.59499,"Long Lake",4671,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/22/04","6/23/04"
"48-566","Luce",-85.63177,46.66943,"Muskallonge Lake",4673,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/1/04","8/1/04"
"48-566","Luce",-85.63177,46.66943,"Muskallonge Lake",4673,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/7/04","6/7/04"
"48-566","Luce",-85.63177,46.66943,"Muskallonge Lake",4673,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",14,"6/7/04","6/9/04"
"48-566","Luce",-85.63177,46.66943,"Muskallonge Lake",4673,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/7/04","6/7/04"
"48-566","Luce",-85.63177,46.66943,"Muskallonge Lake",4673,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",13,"6/7/04","6/9/04"
"75-1054","Schoolcraft",-86.2576,46.48082,"Ross Lake",4675,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",28.8,"8/17/04","8/17/04"
"75-1054","Schoolcraft",-86.2576,46.48082,"Ross Lake",4675,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/17/04","6/17/04"
"75-1054","Schoolcraft",-86.2576,46.48082,"Ross Lake",4675,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",16,"6/15/04","6/17/04"
"75-1054","Schoolcraft",-86.2576,46.48082,"Ross Lake",4675,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/15/04","6/15/04"
"75-1054","Schoolcraft",-86.2576,46.48082,"Ross Lake",4675,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"6/15/04","6/17/04"
"17-267","Chippewa",-84.98454,46.3211,"Whitmarsh Lake",4684,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/1/04","6/3/04"
"17-267","Chippewa",-84.98454,46.3211,"Whitmarsh Lake",4684,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/3/04","6/3/04"
"17-267","Chippewa",-84.98454,46.3211,"Whitmarsh Lake",4684,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"6/1/04","6/3/04"
"27-108","Gogebic",-89.21676,46.20832,"Duck Lake",4713,2003,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"8/7/03","8/7/03"
"27-108","Gogebic",-89.21676,46.20832,"Duck Lake",4713,2003,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/10/03","6/16/03"
"27-108","Gogebic",-89.21676,46.20832,"Duck Lake",4713,2003,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"6/10/03","6/12/03"
"27-108","Gogebic",-89.21676,46.20832,"Duck Lake",4713,2003,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/13/03","6/16/03"
"27-108","Gogebic",-89.21676,46.20832,"Duck Lake",4713,2003,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",5,"6/16/03","6/16/03"
"36-138","Iron",-88.49676,46.04249,"Indian Lake",4732,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/12/04","7/12/04"
"36-138","Iron",-88.49676,46.04249,"Indian Lake",4732,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/21/04","6/22/04"
"36-138","Iron",-88.49676,46.04249,"Indian Lake",4732,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",14,"6/21/04","6/22/04"
"36-138","Iron",-88.49676,46.04249,"Indian Lake",4732,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/23/04","6/23/04"
"36-138","Iron",-88.49676,46.04249,"Indian Lake",4732,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/21/04","6/21/04"
"60-217","Montmorency",-84.17926,45.12193,"Clear Lake",4741,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",10,"5/17/04","5/20/04"
"60-217","Montmorency",-84.17926,45.12193,"Clear Lake",4741,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",7,"5/17/04","5/18/04"
"60-217","Montmorency",-84.17926,45.12193,"Clear Lake",4741,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",1,"5/18/04","5/18/04"
"60-217","Montmorency",-84.17926,45.12193,"Clear Lake",4741,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/17/04","5/19/04"
"60-217","Montmorency",-84.17926,45.12193,"Clear Lake",4741,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/17/04","5/19/04"
"16-205","Cheboygan",-84.39871,45.53471,"Long Lake",4742,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",8,"5/11/04","5/12/04"
"16-205","Cheboygan",-84.39871,45.53471,"Long Lake",4742,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"5/10/04","5/13/04"
"16-205","Cheboygan",-84.39871,45.53471,"Long Lake",4742,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/11/04","5/12/04"
"16-205","Cheboygan",-84.39871,45.53471,"Long Lake",4742,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",11,"5/10/04","5/13/04"
"59-264","Montcalm",-85.18926,43.38082,"Lake Montcalm",4743,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",45,"5/20/04","5/20/04"
"59-264","Montcalm",-85.18926,43.38082,"Lake Montcalm",4743,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/17/04","5/18/04"
"59-264","Montcalm",-85.18926,43.38082,"Lake Montcalm",4743,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/20/04","5/20/04"
"59-264","Montcalm",-85.18926,43.38082,"Lake Montcalm",4743,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",8,"5/17/04","5/18/04"
"10-24","Benzie",-86.21482,44.56471,"Lower Herring Lake",4744,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/1/04","7/1/04"
"10-24","Benzie",-86.21482,44.56471,"Lower Herring Lake",4744,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"5/24/04","5/26/04"
"10-24","Benzie",-86.21482,44.56471,"Lower Herring Lake",4744,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"7/1/04","7/1/04"
"10-24","Benzie",-86.21482,44.56471,"Lower Herring Lake",4744,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/24/04","5/26/04"
"39-129","Kalamazoo",-85.7337,42.40749,"Ruppert Lake",4760,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/27/04","5/27/04"
"39-129","Kalamazoo",-85.7337,42.40749,"Ruppert Lake",4760,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"5/17/04","5/19/04"
"39-129","Kalamazoo",-85.7337,42.40749,"Ruppert Lake",4760,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/17/04","5/19/04"
"39-129","Kalamazoo",-85.7337,42.40749,"Ruppert Lake",4760,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/17/04","5/18/04"
"39-129","Kalamazoo",-85.7337,42.40749,"Ruppert Lake",4760,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/17/04","5/19/04"
"19-201","Clinton",-84.41459,42.94335,"Lake Ovid",4771,2004,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/27/04","5/27/04"
"19-201","Clinton",-84.41459,42.94335,"Lake Ovid",4771,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"5/24/04","5/26/04"
"19-201","Clinton",-84.41459,42.94335,"Lake Ovid",4771,2004,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/26/04","5/26/04"
"19-201","Clinton",-84.41459,42.94335,"Lake Ovid",4771,2004,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/24/04","5/26/04"
"71-112","PresqueIsle",-83.99343,45.29916,"Lake Nettie",4854,2004,"Status & Trends","ALL SPECIES","IGNET","LIFTS",5,"5/24/04","10/26/04"
"71-112","PresqueIsle",-83.99343,45.29916,"Lake Nettie",4854,2004,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",8,"5/24/04","5/26/04"
"71-112","PresqueIsle",-83.99343,45.29916,"Lake Nettie",4854,2004,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/24/04","5/25/04"
